time,x,y,speed,stay
0.304,7.06,29.07,0,TRUE
0.554,7.06,28.99,0,TRUE
0.804,7.06,28.99,0,TRUE
1.053,6.98,28.91,0,TRUE
1.304,6.98,28.91,0.29087316063441700,TRUE
1.554,6.98,28.74,0.5202670937686900,TRUE
1.804,7.14,28.41,0.7302575697431980,TRUE
2.054,7.39,28.33,0.7036414372212330,TRUE
2.303,7.47,28.33,0.9028446244722300,TRUE
2.554,7.72,28.33,0.838844624472228,TRUE
2.804,7.81,28.33,0.6094506913379540,TRUE
3.054,7.89,28.33,0.5354602153634470,TRUE
3.304,8.06,28.33,0.5992031872509970,TRUE
3.554,8.22,28.33,0.4000000000000010,TRUE
3.804,8.22,28.33,0.32800000000000100,TRUE
4.055,8.22,28.33,0.5068307864711810,TRUE
4.304,8.39,28.08,0.557592666950039,TRUE
4.554,8.55,27.91,0.6219257114327810,TRUE
4.804,8.72,27.74,0.8139257114327790,TRUE
5.054,8.72,27.5,1.3499257114327800,TRUE
5.304,8.72,26.83,1.4350949249616000,TRUE
5.554,8.72,26.42,1.3980405682122700,TRUE
5.805,8.8,26.25,1.3422537084684900,TRUE
6.054,8.8,26.08,1.6782537084684800,TRUE
6.304,8.8,25.42,1.4782537084684800,TRUE
6.554,8.8,25,1.4782537084684900,TRUE
6.804,8.8,24.59,1.6658955823293200,TRUE
7.053,8.8,24.17,2.055245811932990,TRUE
7.304,8.8,23.51,1.6632458119329900,TRUE
7.554,8.8,23.34,1.455245811932990,TRUE
7.804,8.8,23.18,1.2637919966719400,TRUE
8.053,8.8,23.01,1.1256457863325800,TRUE
8.304,8.8,22.76,0.8123146560793350,TRUE
8.554,8.89,22.51,0.9535582312979490,TRUE
8.804,9.13,22.26,1.2181477705702300,TRUE
9.053,9.55,22.01,1.35216615708785,TRUE
9.304,9.88,21.93,2.022809483615540,TRUE
9.553,10.96,21.85,2.144905554107830,TRUE
9.804,11.38,21.85,1.8676619788892200,TRUE
10.055,11.38,21.85,1.5390724396169300,TRUE
10.305,11.46,21.85,1.4045078683603600,TRUE
10.555,11.63,21.85,0.7354645674330790,TRUE
10.804,11.88,21.85,0.6648032128514050,TRUE
11.054,12.21,21.85,0.928803212851404,TRUE
11.304,12.54,21.85,1.128803212851400,TRUE
11.554,12.87,21.85,1.4611962102371500,TRUE
11.804,13.45,21.77,1.452726041868480,TRUE
12.054,13.62,21.6,1.3987165178429900,TRUE
12.304,13.87,21.52,1.554697469792000,TRUE
12.554,14.03,21.02,1.7761597424429800,TRUE
12.803,14.2,20.44,1.8475741181080300,TRUE
13.053,14.28,19.77,1.9819343007169200,TRUE
13.304,14.28,19.36,2.00939697801691,TRUE
13.554,14.12,19.11,1.8863874051602200,TRUE
13.804,13.95,18.78,1.5477856105147400,TRUE
14.054,13.79,18.69,1.1588882312635900,TRUE
14.303,13.62,18.61,0.8321950041719550,TRUE
14.555,13.62,18.61,0.5947418508974610,TRUE
14.805,13.62,18.61,0.29777047180513300,TRUE
15.055,13.62,18.61,0.1509099937996460,TRUE
15.304,13.62,18.61,0.0,TRUE
15.554,13.62,18.61,0.0,TRUE
15.804,13.62,18.61,0.0,TRUE
16.055,13.62,18.61,0.0,TRUE
16.304,13.62,18.61,0.0,TRUE
16.554,13.62,18.61,0.0,TRUE
16.805,13.62,18.61,0.0,TRUE
17.055,13.62,18.61,0.0,TRUE
17.304,13.62,18.61,0.0,TRUE
17.555,13.62,18.61,0.0,TRUE
17.805,13.62,18.61,0.0,TRUE
18.055,13.62,18.61,0.0,TRUE
18.305,13.62,18.61,0.0912395846692306,TRUE
18.553,13.7,18.53,0.434867290187863,TRUE
18.803,14.12,18.44,0.6151654335979810,TRUE
19.054,14.28,18.28,0.7511654335979820,TRUE
19.304,14.28,18.11,0.8980259116034690,TRUE
19.554,14.37,17.95,0.9427863269342360,TRUE
19.804,14.37,17.78,0.6631586214156060,TRUE
20.054,14.37,17.7,0.8202098755958450,TRUE
20.303,14.37,17.28,0.8834130628468410,TRUE
20.554,14.37,17.03,0.8640426246819920,TRUE
20.805,14.37,16.87,1.0744415213741600,TRUE
21.053,14.28,16.45,1.074186541294480,TRUE
21.304,14.28,16.37,0.9997853508754380,TRUE
21.555,14.28,16.04,0.9376789378179870,TRUE
21.803,14.28,15.87,0.9461888979773500,TRUE
22.053,14.28,15.7,0.7466504792906670,TRUE
22.303,14.37,15.54,0.8297659373758360,TRUE
22.553,14.53,15.45,0.8462457173496890,TRUE
22.803,14.87,15.37,0.9434986032334780,TRUE
23.054,15.11,15.2,1.0880487911302300,TRUE
23.303,15.45,15.12,1.5366377232344500,TRUE
23.553,16.19,15.04,1.6617772452289700,TRUE
23.803,16.53,15.04,1.5254576086437900,TRUE
24.053,16.69,15.12,1.5880793276587800,TRUE
24.303,17.02,15.29,1.4543896177675100,TRUE
24.553,17.11,15.45,0.9552729642881410,TRUE
24.803,17.19,15.54,0.8252455342881280,TRUE
25.055,17.27,15.7,0.7541371837281410,TRUE
25.305,17.27,15.79,,TRUE
